id,lat,lon,generation,fuel
59038,35.22,-81.33,6277,solar
59039,34.9,-77.78,3656,solar
59042,35.1,-79.73,3272,solar
59043,41.603611,-71.477222,2794,solar
59044,31.5,-111.008056,8179,solar
59046,42.626667,-71.742778,1611,solar
59049,44.485556,-73.136944,233,solar
59050,35.29,-77.54,3635,solar
59051,34.96,-78.04,3726,solar
59052,34.52,-79.13,7355,solar
59055,40.574444,-74.648056,4256,naturalgas
59056,40.183889,-75.234167,23503,naturalgas
59057,40.574444,-74.648056,2513,solar
59058,38.399444,-121.960278,1944,solar
59059,40.574444,-74.654167,2343,solar
59060,42.41,-73.24,1686,solar
59071,41.94143,-94.8861,30056,wind
59072,40.785,-81.951389,4215,biomass
59073,38.385456,-76.409796,129703,naturalgas
59074,37.361667,-121.943611,461,petroleum
59075,41.745556,-70.103056,284,solar
59077,41.686111,-70.006111,396,solar
59078,41.696111,-70.091944,1973,solar
59079,41.361111,-70.516944,793,solar
59080,41.358889,-70.505,957,solar
59081,41.659722,-70.395556,1028,solar
59082,41.693056,-70.145,1109,solar
59083,39.353333,-103.474167,245588,wind
59085,41.857222,-70.558333,3441,solar
59086,35.593611,-119.58,1669,solar
59087,36.134444,-119.554444,1680,solar
59090,42.089167,-70.897778,3056,solar
59094,34.708333,-118.130556,1609,solar
59095,34.708333,-118.130556,1063,solar
59096,34.708333,-118.130556,1020,solar
59097,40.698333,-75.151944,15866,solar
59098,34.700278,-118.123611,897,solar
59099,34.700278,-118.123611,873,solar
59100,34.3375,-78.521944,4403,solar
59102,35.758056,-81.416111,883,solar
59105,36.390278,-79.647222,1123,solar
59106,35.444167,-77.649444,2149,solar
59107,35.201944,-78.081667,423,solar
59109,35.3025,-79.701667,3597,solar
59110,37.246389,-93.166389,4646,solar
59111,35.668333,-80.523611,1686,solar
59113,36.413889,-79.316944,1686,solar
59114,35.710833,-80.665833,1692,solar
59115,34.975556,-78.516667,499,solar
59116,39.231111,-74.780833,16502,otherrenewable
59117,34.834444,-78.843611,1698,solar
59118,26.195278,-97.466111,30235,wind
59119,35.01,-78.11,3638,solar
59120,35.01,-78.05,3660,solar
59121,41.751667,-70.970556,2539,solar
59122,36.831667,-121.404167,1995,solar
59123,35.568333,-79.0325,4813,solar
59124,36.286389,-78.386111,4595,solar
59125,35.370556,-77.608333,3075,solar
59126,35.848889,-80.553611,7832,solar
59127,35.7875,-78.139722,9386,solar
59128,41.714444,-70.997222,4385,solar
59129,37.969722,-121.719444,1765,solar
59130,37.921944,-121.755556,2237,solar
59131,41.581111,-70.998056,1829,solar
59132,34.9325,-117.907222,2592,solar
59133,34.917222,-117.900278,2158,solar
59134,42.010278,-71.092222,2475,solar
59135,42.182222,-72.5075,3306,solar
59136,42.744722,-71.175,1588,solar
59137,41.96,-70.778611,6824,solar
59138,32.906111,-117.121389,1867,solar
59139,33.21,-117.170556,1961,solar
59140,42.529167,-71.665278,3209,solar
59142,27.468889,-82.450833,11882,otherrenewable
59143,40.029444,-105.004722,23529,otherrenewable
59144,39.9825,-104.940833,3319,solar
59146,35.911667,-78.873333,257,solar
59147,39.324167,-79.388611,30295,wind
59151,28.376111,-81.590556,10973,biomass
59152,35.395833,-77.661667,1709,solar
59153,36.129722,-77.721389,1710,solar
59154,36.260556,-77.076389,1714,solar
59155,36.433333,-76.087222,1714,solar
59156,35.021111,-78.7875,3,solar
59157,34.909167,-79.829444,3,solar
59158,35.801944,-77.848889,3,solar
59163,35.363889,-77.451944,1716,solar
59166,39.7875,-75.350833,1914,solar
59167,34.715,-118.095,131,solar
59168,32.001389,-110.960556,1722,solar
59169,34.710556,-118.166111,106,solar
59170,35.875278,-77.081111,651,solar
59171,36.016944,-76.883056,220,solar
59172,39.72,-86.193056,1733,solar
59173,35.75,-77.385,1746,solar
59174,36.141111,-77.211111,146,solar
59176,35.801111,-77.063056,320,solar
59178,42.040556,-71.393611,4561,solar
59179,42.054167,-71.391667,6011,solar
59180,39.913056,-86.238056,1747,solar
59181,41.691944,-90.866389,3886,biomass
59182,34.435,-117.378056,892,solar
59183,36.138056,-119.564722,159,solar
59184,35.131944,-88.586667,1108,solar
59185,40.062778,-74.580556,1366,solar
59186,40.006667,-74.730278,6304,solar
59187,43.16,-98.08,30342,wind
59188,35.149722,-88.555278,3893,solar
59189,35.441667,-77.85,3090,solar
59190,35.823333,-79.080278,1320,solar
59191,35.243056,-78.386944,5218,solar
59192,34.5,-78.689167,3117,solar
59194,48.145,-103.6375,3,petroleum
59195,48.145,-103.6375,2,petroleum
59196,47.833333,-103.643611,8,petroleum
59198,40.632222,-103.196111,3,solar
59199,39.0675,-108.509444,1,solar
59200,48.964722,-99.613889,30508,wind
59201,43.805,-92.769722,30648,wind
59203,36.19,-119.12,3158,solar
59204,29.479167,-98.297222,3,solar
59205,29.216667,-99.716111,1750,solar
59219,36.05,-119.02,2330,solar
59221,30.815,-83.3625,26717,otherrenewable
59233,32.240833,-110.948333,34038,naturalgas
59234,34.386944,-97.136944,30731,wind
59235,35.088889,-118.206389,30970,wind
59236,35.060556,-118.243333,31140,wind
59237,34.408333,-116.8625,4546,solar
59238,33.495278,-98.5,51834,wind
59239,39.526111,-107.696111,1239,solar
59240,26.790833,-81.965278,18230,otherrenewable
59241,42.481389,-71.716944,4914,solar
59242,42.59,-70.911944,2235,solar
59248,39.923056,-75.1275,2288,solar
59254,41.803333,-71.523333,206694,otherrenewable
59255,39.059167,-87.506111,19626,naturalgas
59256,38.393333,-121.927778,817,other
59260,41.032778,-87.0725,6402,biomass
59261,33.850556,-118.304167,7408,naturalgas
59262,34.599444,-117.932778,3,solar
59265,37.267778,-120.484444,3,solar
59267,37.267778,-120.4825,3,solar
59268,36.8625,-121.428889,3,solar
59269,34.512778,-117.387222,383,solar
59270,34.511389,-117.387222,369,solar
59271,34.509444,-117.387222,371,solar
59272,34.508056,-117.387222,358,solar
59273,34.613056,-117.938889,1750,solar
59274,40.928056,-72.771111,1753,solar
59275,41.0675,-72.440278,1760,solar
59277,39.922222,-74.806667,1966,solar
59278,39.926667,-74.813611,1760,solar
59279,37.643889,-121.884167,7768,naturalgas
59280,37.356389,-121.871944,7858,naturalgas
59281,40.560556,-112.047778,51276,naturalgas
59282,39.108889,-76.771389,11382,naturalgas
59283,38.001111,-121.703889,770,solar
59284,35.978889,-98.710278,49437,wind
59295,41.581667,-71.486667,2385,wind
59297,40.47,-74.685,1990,solar
59300,36.306667,-119.629167,1654,solar
59311,36.1225,-98.992222,58839,wind
59312,36.1225,-98.992222,27219,wind
59318,40.063056,-74.580556,1761,solar
59319,40.225833,-74.220278,403,solar
59320,26.388611,-98.806111,31274,wind
59322,35.305556,-119.6225,1765,solar
59323,38.587222,-121.457778,852,solar
59324,41.516389,-81.597222,5,solar
59327,39.882778,-75.829444,1686,solar
59328,32.702107,-116.354587,1509,wind
59329,36.421111,-121.340278,340,wind
59330,36.505,-121.451667,210,wind
59331,38.233611,-122.0925,74,wind
59332,32.7,-101.741111,31558,wind
59333,35.069722,-78.116111,1766,solar
59334,34.812222,-118.352778,1767,solar
59335,31.546111,-84.0675,11832,biomass
59337,35.211944,-78.100833,1770,solar
59338,32.975,-112.694444,1602451,naturalgas
59339,37.130278,-121.052222,1777,solar
59357,43.786667,-122.958056,837,water
59358,42.561944,-71.622778,2365,solar
59359,34.473889,-117.562778,629,solar
59360,34.471389,-117.562222,443,solar
59361,42.200833,-72.322222,946,solar
59362,42.200833,-72.322222,969,solar
59363,42.200833,-72.322222,899,solar
59364,40.605,-74.439444,1424,solar
59365,40.205833,-74.579722,5734,solar
59366,41.189167,-74.591667,9071,solar
59367,40.33,-74.4625,796,solar
59368,42.263333,-71.609167,694,solar
59369,40.0575,-74.185556,604,solar
59370,40.196389,-74.583611,2028,solar
59371,40.200278,-74.576111,2350,solar
59373,40.776111,-82.568611,1605,naturalgas
59374,42.203333,-121.046389,1781,solar
59375,34.823889,-77.969722,3552,solar
59376,35.475,-78.548611,3548,solar
59377,34.823889,-77.969722,2433,solar
59378,29.783333,-95.633333,13581,naturalgas
59380,35.615833,-119.578333,1801,solar
59381,29.709444,-95.400278,26458,naturalgas
59382,42.695833,-120.557778,2,geothermal
59383,38.2725,-95.240278,1,other
59384,34.080556,-101.323611,31927,wind
59390,42.8475,-70.898333,9585,solar
59392,37.741111,-83.988889,5307,otherrenewable
59393,35.049167,-106.53,3853,solar
59394,42.199167,-71.679167,2228,solar
59395,36.185,-119.375,6040,biomass
59396,42.594167,-71.249444,1848,solar
59397,34.762222,-117.338889,150,solar
59398,34.762222,-117.338889,154,solar
59399,34.762222,-117.338889,90,solar
59404,35.479722,-114.936111,1613,solar
59405,33.713056,-117.0725,1806,solar
59406,36.098889,-79.493889,1807,solar
59407,31.978333,-106.4275,719,solar
59408,35.393333,-119.127778,1811,solar
59409,34.768333,-117.323611,150,solar
59410,34.766389,-117.323611,154,solar
59411,34.765,-117.323611,90,solar
59412,35.126111,-119.243333,1812,solar
59413,36.141944,-119.581667,1816,solar
59414,35.815,-119.459722,1829,solar
59416,33.8025,-117.919722,1187,solar
59417,33.738889,-101.485,32070,wind
59421,34.413056,-117.470833,217,solar
59422,34.4175,-117.469722,221,solar
59423,34.415278,-117.47,228,solar
59424,39.694722,-86.321667,3,solar
59426,36.248333,-76.501944,1838,solar
59427,36.223056,-76.461944,1839,solar
59428,40.526389,-123.725556,1154,water
59429,36.361944,-76.916944,1845,solar
59430,36.088611,-115.177778,1848,solar
59431,34.703611,-118.334167,1853,solar
59432,39.890833,-86.255556,6,solar
59433,39.904722,-86.26,45,solar
59434,39.910833,-86.245278,71,solar
59435,44.933333,-97.741389,3,wind
59436,42.981667,-83.979444,25057,otherrenewable
59437,44.912667,-68.683833,13548,water
59438,44.884444,-68.663889,26772,water
59439,36.438611,-80.568333,6920,otherrenewable
59440,34.557222,-117.3775,1857,solar
59441,34.557222,-117.3775,1858,solar
59442,31.8225,-98.690556,32333,wind
59443,34.689167,-118.324722,3609,solar
59444,33.145,-112.66,1859,solar
59445,44.787778,-73.088611,2879,solar
59446,40.314722,-74.499167,6531,solar
59448,42.709444,-87.885278,46069,wind
59449,30.965,-84.626111,1867,solar
59450,30.991944,-84.633889,1877,solar
59451,35.674444,-78.526111,1888,solar
59452,42.248889,-83.628889,18473,naturalgas
59453,42.656111,-73.776389,29866,naturalgas
59454,32.145833,-110.866944,25140,solar
59455,32.097884,-110.815696,14095,solar
59456,32.894722,-117.198056,28789,naturalgas
59457,32.904167,-117.201111,36613,naturalgas
59458,32.903333,-117.195556,30865,naturalgas
59459,33.665,-84.336111,365,solar
59460,36.984167,-97.133611,32451,wind
59462,39.900556,-104.669444,2,solar
59463,42.791944,-71.1775,1084,solar
59464,42.124444,-72.3325,1146,solar
59465,41.655,-70.956389,592,solar
59466,42.659444,-71.991667,2431,solar
59468,42.470833,-72.045,2924,solar
59469,34.682222,-117.3475,1895,solar
59470,42.4975,-76.46,330,solar
59472,39.128056,-119.14,1912,solar
59474,35.715,-81.15,1913,solar
59475,36.243889,-101.001389,84655,wind
59476,43.539722,-72.955833,1326,solar
59477,44.426111,-73.156389,988,solar
59478,39.801111,-84.895,373,solar
59479,40.216389,-85.774722,478,solar
59480,40.946111,-87.136389,771,solar
59481,40.767778,-86.045556,1914,solar
59482,37.946111,-86.7375,1918,solar
59483,40.053056,-86.887222,1918,solar
59484,42.348333,-72.545278,1582,solar
59485,42.581389,-71.762222,523,solar
59487,35.433889,-77.99,1920,solar
59489,41.627222,-83.574722,1988,solar
59495,41.416944,-72.234444,3191,solar
59497,35.1608,-77.1099,1920,solar
59498,35.7998,-78.1398,1922,solar
59500,36.139444,-78.146944,1925,solar
59501,35.486944,-78.313889,1925,solar
59502,36.2487,-78.3475,1933,solar
59504,35.2167,-77.0743,1934,solar
59505,36.432,-77.9703,1936,solar
59506,35.0717,-78.8078,1940,solar
59519,35.711667,-81.134167,1944,solar
59521,35.538889,-79.804167,1946,solar
59526,36.127222,-77.734444,1956,solar
59527,36.148056,-77.211944,1957,solar
59530,36.264722,-76.306111,29,solar
59533,35.504444,-78.192222,1961,solar
59534,35.4325,-78.411667,1966,solar
59535,31.810278,-82.575,1966,solar
59536,34.548056,-117.464444,1973,solar
59537,34.548056,-117.464444,1974,solar
59539,33.896111,-117.283611,1983,solar
59540,34.100278,-117.552778,1988,solar
59541,34.039722,-117.606667,1988,solar
59543,42.473333,-71.430556,2030,solar
59544,40.456667,-74.328889,1358,solar
59545,39.893889,-83.805556,2105,solar
59546,40.691389,-80.323889,1472,solar
59548,35.898889,-76.379444,1990,solar
59549,35.847222,-77.111389,1991,solar
59550,38.521111,-121.993889,39,solar
59551,34.581944,-78.94,648,solar
59552,34.6,-78.97,410,solar
59553,35.368889,-82.3575,964,solar
59554,35.319444,-81.764167,1186,solar
59555,36.925833,-120.82,1995,solar
59556,34.718056,-84.931944,504,solar
59558,35.283611,-106.812778,34,solar
59559,43.217222,-89.479167,8191,biomass
59560,36.398056,-104.594167,1998,solar
59561,35.230833,-77.5525,168,solar
59562,34.742222,-79.463056,2843,solar
59563,35.220556,-79.551944,2000,solar
59564,35.260833,-81.515833,451,solar
59566,36.126111,-80.798889,2001,solar
59573,41.444722,-70.613056,469,solar
59574,41.808611,-86.323889,22914,otherrenewable
59575,34.745833,-78.429444,2005,solar
59577,35.468611,-80.293611,2018,solar
59579,36.126944,-78.1525,3131,solar
59581,36.079167,-79.199722,482,solar
59586,35.058333,-77.853611,2021,solar
59587,36.199167,-80.697222,2028,solar
59595,35.902222,-81.106111,2029,solar
59597,34.093333,-117.319444,2030,solar
59598,34.042222,-117.361667,2030,solar
59601,39.980278,-74.770278,2030,solar
59603,34.496944,-79.048889,2034,solar
59604,36.414722,-78.459722,2043,solar
59605,36.325,-78.343056,2050,solar
59606,36.25,-78.25,2052,solar
59607,35.115278,-119.317778,2060,solar
59610,33.74,-117.010556,2064,solar
59611,28.066389,-82.0175,2068,solar
59613,43.244444,-77.174722,4,solar
59618,34.81,-106.52,2069,solar
59619,35.20115,-107.245156,2084,solar
59620,38.311111,-113.053611,2091,solar
59621,34.72,-102.253333,32511,wind
59623,44.671944,-74.949444,75,solar
59624,42.148333,-72.748056,2092,solar
59625,42.150278,-72.552222,2105,solar
59626,42.158056,-72.595833,2108,solar
59627,40.759722,-75.156944,2110,solar
59628,40.065278,-74.590556,2116,solar
59630,40.236111,-74.321389,38,solar
59631,40.555,-74.709444,8724,solar
59632,39.406944,-101.039444,2133,solar
59633,36.050833,-119.9475,2134,solar
59634,33.035556,-111.430278,2144,solar
59636,42.1275,-71.996389,2146,solar
59637,40.92,-94.671667,32516,wind
59638,35.726667,-119.905833,2147,solar
59639,41.745556,-71.117222,2987,wind
59640,35.810278,-76.878889,2149,solar
59641,36.468,77.592,2149,solar
59642,36.514722,-77.656111,2157,solar
59643,36.476944,-77.467778,2157,solar
59644,36.402222,-77.606667,2158,solar
59645,35.181111,-78.096944,2163,solar
59646,35.016111,-77.821944,2184,solar
59648,35.858056,-77.499167,2195,solar
59651,34.071389,-118.196111,2197,solar
59652,34.236667,-118.565833,332,solar
59653,33.121111,-107.287778,2199,solar
59654,27.18,-98.916667,32787,wind
59655,45.753333,-100.275,32893,wind
59657,33.252222,-115.4975,2200,solar
59658,40.472283,-122.324205,3866320,naturalgas
59660,37.155,-113.439167,489,naturalgas
59664,36.748611,-91.868611,15,naturalgas
59667,34.711628,-79.30235,2200,solar
59670,35.259825,-81.419019,2208,solar
59682,43.626389,-72.975556,426,solar
59683,41.148019,-80.883753,2214,solar
59687,37.05758,-120.653625,2228,solar
59688,35.674,-78.854,30094,petroleum
59692,41.79413,-71.38919,7532,wind
59694,34.791163,-78.012122,2234,solar
59702,38.960519,-112.36327,2235,solar
59704,44.183526,-123.200454,6312,biomass
59706,36.372546,-78.598507,2235,solar
59709,44.88,-93.21,2237,solar
59710,34.343875,-85.866103,32162,otherrenewable
59714,38.634995,-90.245549,2257,solar
59715,39.736708,-75.511747,2260,solar
59717,42.297949,-71.436065,2260,solar
59719,44.321972,-73.197608,1414,solar
59722,33.1125,-116.0139,2264,solar
59723,33.1101,-116.0059,2275,solar
59724,42.175083,-70.728467,33694,wind
59725,41.639061,-70.873372,33742,wind
59727,33.489767,-80.870272,40,naturalgas
59729,39.76,-92.46,2288,solar
59731,42.521217,-72.067328,41,solar
59732,33.628222,-99.411169,33912,wind
59733,33.645964,-99.532944,33958,wind
59734,34.432267,-101.237233,33975,wind
59735,41.916558,-91.650897,34956,wind
59736,42.859103,-100.592439,2089,wind
59738,36.723806,-120.432139,2288,solar
59741,44.725418,-72.184044,37,solar
59742,39.415027,-107.157188,2292,solar
59743,39.296749,-76.957413,3,solar
59744,27.988523,-82.047295,2294,solar
59745,42.606184,-71.177223,2302,solar
59746,36.13726,-120.218453,1801,solar
59748,36.137219,-120.224445,1100,solar
59749,38.20257,-75.6764,2302,solar
59750,42.177876,-71.454633,3,solar
59751,40.825316,-74.09442,2316,solar
59752,42.225492,-71.662651,2326,solar
59754,27.991144,-82.047303,2330,solar
59755,43.280929,-72.59757,59,solar
59759,40.00665,-79.041035,17075,biomass
59760,36.404382,-78.141105,1,solar
59761,35.776992,-77.880517,201,solar
59762,34.309261,-78.831433,35,solar
59763,34.791,-78.9088,7572,otherrenewable
59765,42.4029,-72.1027,1838,solar
59766,42.362,-72.109,1526,solar
59767,42.312,-72.949,3141,solar
59768,42.444,-71.335,1458,solar
59769,27.965797,-82.532816,2332,solar
59770,39.988564,-85.770858,2339,solar
59771,43.0146,-88.7992,1194,solar
59772,39.040263,-94.571215,665,other
59774,40.765611,-86.879682,27202,biomass
59775,42.6,-72.2,3669,solar
59776,40.537,-89.019,3878,wind
59777,42.43177,-71.978189,2343,solar
59778,35.148503,-79.636372,2350,solar
59779,32.17356,-110.899734,33048,solar
59780,41.925352,-70.649029,2656,solar
59781,42.332831,-71.987633,2695,solar
59782,36.651,-98.7656,22013,naturalgas
59783,39.693333,-75.543056,16788,otherrenewable
59784,32.975,-112.6944,1081,naturalgas
59785,43.45965,-85.9761,13650,biomass
59786,37.794678,-113.283666,2356,solar
59787,37.750268,-113.253724,2360,solar
59788,42.015023,-72.511892,76,solar
59789,41.84581,-73.619485,2365,solar
59790,44.573484,-123.31695,1357,solar
59794,41.870751,-87.678378,18755,naturalgas
59797,40.652778,-74.117778,2021,wind
59798,33.792694,-118.252407,2375,solar
59807,39.899444,-104.675338,2030,solar
59808,41.524386,-87.509067,3,otherrenewable
59809,36.309609,-82.377504,7343,naturalgas
59810,44.540115,-87.805587,5801,biomass
59811,38.591545,-76.87486,2378,solar
59815,42.227281,-72.547189,19365,otherrenewable
59816,42.243704,-75.982533,29866,otherrenewable
59818,35.444235,-80.663641,5642,solar
59819,34.9843,-114.5565,2385,solar
59820,42.553732,-72.299718,3600,solar
59821,42.109272,-72.170507,2969,solar
59822,42.109143,-72.171188,2969,solar
59823,39.722966,-86.314473,2390,solar
59824,35.458333,-79.181111,2402,solar
59828,35.458889,-79.173889,2420,solar
59831,35.216,-78.689,2422,solar
59832,35.351436,-77.472283,2431,solar
59833,34.756481,-79.430243,2433,solar
59834,39.737936,-86.237732,2440,solar
59835,35.251628,-78.367439,2443,solar
59837,37.1146,-97.2376,35295,wind
59839,42.419036,-72.180652,2475,solar
